Postal Code,Sales,Quantity,Discount,Profit,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology
33317,5.238,2,0.7,-4.0158,False,False,True,True,False,False,True,False,True,False
33317,4.662,3,0.7,-3.7296,False,False,True,True,False,False,True,False,True,False
33317,523.92,5,0.2,-72.039,False,False,True,True,False,False,True,False,False,False
33317,100.792,1,0.2,10.0792,False,False,True,True,False,False,True,False,False,True
33317,146.136,3,0.2,16.4403,False,False,True,True,False,False,True,False,False,False
53209,25.06,2,0.0,11.7782,True,False,False,False,False,False,False,False,True,False
62301,19.824,6,0.2,6.4428,False,False,True,False,False,False,False,False,True,False
32216,823.96,5,0.2,51.4975,True,False,False,False,False,False,True,False,False,True
32216,15.984,2,0.2,4.995,True,False,False,False,False,False,True,False,True,False
36608,801.96,2,0.0,200.49,False,False,True,False,False,False,True,False,False,False
36608,59.97,3,0.0,0.0,False,False,True,False,False,False,True,False,False,True
36608,1056.86,7,0.0,306.4894,False,False,True,False,False,False,True,False,False,False
10024,12.816,3,0.2,4.3254,False,False,True,False,False,True,False,False,True,False
10024,314.352,3,0.2,-15.7176,False,False,True,False,False,True,False,False,False,False
10024,18.98,2,0.0,8.9206,False,False,True,False,False,True,False,False,True,False
10024,18.24,6,0.2,6.156,False,False,True,False,False,True,False,False,True,False
10011,991.2,6,0.0,257.712,False,False,True,False,False,True,False,False,True,False
10011,879.984,2,0.2,329.994,False,False,True,False,False,True,False,False,False,True
10011,12.96,9,0.2,4.536,False,False,True,False,False,True,False,False,True,False
75217,107.44,10,0.2,10.744,False,False,True,True,False,False,False,False,True,False
48234,1458.65,5,0.0,423.0085,False,False,True,True,False,False,False,False,False,False
48234,26.64,1,0.0,7.4592,False,False,True,True,False,False,False,False,False,False
48234,476.8,2,0.0,119.2,False,False,True,True,False,False,False,False,False,False
48234,87.444,2,0.1,18.4604,False,False,True,True,False,False,False,False,True,False
19901,76.14,3,0.0,26.649,False,False,True,False,False,True,False,False,False,False
19901,19.96,2,0.0,9.3812,False,False,True,False,False,True,False,False,True,False
43229,1049.97,5,0.4,-209.994,True,False,False,True,False,True,False,False,False,True
43229,611.058,3,0.3,-34.9176,True,False,False,True,False,True,False,False,False,False
85301,2.368,2,0.2,0.8288,False,False,True,True,False,False,False,True,True,False
85301,19.008,3,0.2,6.8904,False,False,True,True,False,False,False,True,True,False
89031,911.984,2,0.2,113.998,False,False,True,False,False,False,False,True,False,True
89031,674.352,3,0.2,-109.5822,False,False,True,False,False,False,False,True,False,False
89031,134.01,9,0.0,36.1827,False,False,True,False,False,False,False,True,False,False
89031,170.97,3,0.0,70.0977,False,False,True,False,False,False,False,True,False,True
37620,170.352,3,0.2,10.647,False,False,True,True,False,False,True,False,False,False
90049,7.184,2,0.2,2.245,False,False,False,True,False,False,False,True,True,False
90049,6.28,2,0.0,0.0628,False,False,False,True,False,False,False,True,True,False
90049,480.74,2,0.0,14.4222,False,False,False,True,False,False,False,True,True,False
90049,616.998,6,0.15,-36.294,False,False,False,True,False,False,False,True,False,False
90049,141.4,5,0.0,38.178,False,False,False,True,False,False,False,True,True,False
48187,501.81,3,0.0,0.0,False,True,False,False,True,False,False,False,True,False
72701,691.96,4,0.0,318.3016,False,False,False,False,False,False,True,False,True,False
72701,34.95,5,0.0,15.378,False,False,False,False,False,False,True,False,False,True
65807,85.96,7,0.0,40.4012,False,False,True,True,False,False,False,False,True,False
2169,85.3,2,0.0,14.501,True,False,False,False,True,True,False,False,False,False
61107,33.568,8,0.8,-53.7088,False,False,False,False,False,False,False,False,True,False
94122,4.95,1,0.0,2.178,False,False,True,False,True,False,False,True,False,False
94122,26.4,5,0.0,0.0,False,False,True,False,True,False,False,True,True,False
78207,3.564,3,0.8,-6.237,False,True,False,False,False,False,False,False,True,False
78207,823.96,5,0.2,51.4975,False,True,False,False,False,False,False,False,False,True
78207,10.272,3,0.2,0.8988,False,True,False,False,False,False,False,False,True,False
80229,447.944,7,0.2,89.5888,True,False,False,False,False,False,False,True,False,True
60653,480.96,3,0.5,-269.3376,False,False,True,False,True,False,False,False,False,False
60653,124.792,1,0.2,10.9193,False,False,True,False,True,False,False,False,False,True
10701,40.176,3,0.2,14.5638,False,False,True,False,False,True,False,False,True,False
10701,10.896,3,0.2,3.9498,False,False,True,False,False,True,False,False,True,False
92037,10.64,4,0.0,2.7664,False,True,False,False,False,False,False,True,True,False
61821,151.96,5,0.6,-182.352,False,False,True,False,False,False,False,False,False,False
94122,238.0,2,0.0,38.08,False,True,False,False,False,False,False,True,False,True
46226,155.34,6,0.0,55.9224,False,True,False,False,False,False,False,False,False,True
92105,148.32,9,0.0,63.7776,False,True,False,False,False,False,False,True,False,True
92105,240.784,1,0.2,27.0882,False,True,False,False,False,False,False,True,False,False
92105,191.968,7,0.2,16.7972,False,True,False,False,False,False,False,True,False,False
92105,11.56,2,0.0,5.6644,False,True,False,False,False,False,False,True,True,False
92105,11.8,4,0.0,5.664,False,True,False,False,False,False,False,True,True,False
92105,842.352,3,0.2,42.1176,False,True,False,False,False,False,False,True,False,False
37604,23.472,3,0.2,7.6284,False,True,False,False,False,False,True,False,True,False
37604,86.058,7,0.7,-63.1092,False,True,False,False,False,False,True,False,True,False
37604,108.784,2,0.2,6.799,False,True,False,False,False,False,True,False,False,True
37604,10.272,3,0.2,3.21,False,True,False,False,False,False,True,False,True,False
33614,38.19,5,0.7,-26.733,False,False,True,False,False,False,True,False,True,False
62521,49.632,4,0.2,3.7224,False,False,False,True,False,False,False,False,True,False
62521,52.096,4,0.2,3.9072,False,False,False,True,False,False,False,False,True,False
85234,9.568,2,0.2,2.99,False,False,True,False,False,False,False,True,True,False
85234,82.368,2,0.2,-19.5624,False,False,True,False,False,False,False,True,True,False
85234,364.704,6,0.2,-36.4704,False,False,True,False,False,False,False,True,False,False
85234,40.256,4,0.2,11.0704,False,False,True,False,False,False,False,True,False,False
37918,4.368,3,0.2,0.3822,False,False,True,True,False,False,True,False,True,False
60653,12.128,4,0.8,-20.6176,False,False,True,False,False,False,False,False,True,False
47401,134.85,3,0.0,37.758,False,True,False,False,False,False,False,False,False,True
30076,8.56,2,0.0,2.6536,False,False,True,False,False,False,True,False,True,False
30076,239.97,3,0.0,67.1916,False,False,True,False,False,False,True,False,False,True
30076,356.94,2,0.0,107.082,False,False,True,False,False,False,True,False,True,False
90036,659.9,2,0.0,217.767,False,False,True,True,False,False,False,True,False,True
90036,1684.752,6,0.2,210.594,False,False,True,True,False,False,False,True,False,False
90036,559.92,8,0.0,190.3728,False,False,True,True,False,False,False,True,False,True
77036,279.944,7,0.2,48.9902,False,False,True,False,False,False,False,False,False,True
60440,9.98,5,0.8,-16.467,False,False,True,False,True,False,False,False,True,False
71854,48.9,5,0.0,18.093,False,False,True,False,True,False,True,False,False,True
78207,3.552,3,0.2,1.2432,False,False,True,True,False,False,False,False,True,False
78207,15.552,3,0.2,5.4432,False,False,True,True,False,False,False,False,True,False
78539,2.368,2,0.2,0.8288,False,False,True,False,False,False,False,False,True,False
43615,127.984,2,0.2,25.5968,False,False,False,False,False,True,False,False,False,True
77520,10.368,2,0.2,3.6288,False,False,True,True,False,False,False,False,True,False
19143,47.984,2,0.2,-1.1996,False,False,True,False,True,True,False,False,False,True
90045,270.34,14,0.0,75.6952,False,True,False,False,True,False,False,True,True,False
19143,98.112,7,0.2,18.396,False,False,True,False,True,True,False,False,True,False
19143,563.808,4,0.2,21.1428,False,False,True,False,True,True,False,False,True,False
19143,10.428,4,0.7,-6.952,False,False,True,False,True,True,False,False,True,False
19143,547.136,4,0.2,-68.392,False,False,True,False,True,True,False,False,False,False
19143,14.85,5,0.4,-3.2175,False,False,True,False,True,True,False,False,False,True
19143,41.988,2,0.4,-9.7972,False,False,True,False,True,True,False,False,False,True
19143,7.584,1,0.2,2.37,False,False,True,False,True,True,False,False,False,False
19143,352.45,5,0.5,-211.47,False,False,True,False,True,True,False,False,False,False
77581,470.376,3,0.2,52.9173,False,False,False,False,False,False,False,False,False,True
10035,19.44,3,0.0,9.3312,False,False,True,True,False,True,False,False,True,False
10035,9.82,2,0.0,3.2406,False,False,True,True,False,True,False,False,False,False
85023,801.6,5,0.5,-448.896,False,False,True,False,False,False,False,True,False,False
85023,161.568,2,0.2,10.098,False,False,True,False,False,False,False,True,False,False
85023,16.096,2,0.2,5.2312,False,False,True,False,False,False,False,True,True,False
85023,7.656,4,0.7,-6.1248,False,False,True,False,False,False,False,True,True,False
85023,311.976,3,0.2,-42.8967,False,False,True,False,False,False,False,True,False,False
23320,61.68,4,0.0,16.6536,False,False,True,True,False,False,True,False,True,False
23320,63.96,4,0.0,30.7008,False,False,True,True,False,False,True,False,True,False
60610,359.976,3,0.2,35.9976,False,True,False,False,False,False,False,False,False,True
60623,25.344,6,0.2,7.92,False,False,True,False,False,False,False,False,True,False
60623,26.72,5,0.2,9.352,False,False,True,False,False,False,False,False,True,False
98103,30.28,2,0.0,1.2112,False,False,True,False,False,False,False,True,True,False
98103,57.93,3,0.0,16.2204,False,False,True,False,False,False,False,True,True,False
98103,35.34,2,0.0,13.4292,False,False,True,False,False,False,False,True,False,False
98103,137.24,5,0.2,46.3185,False,False,True,False,False,False,False,True,True,False
78550,241.332,5,0.32,-14.196,False,False,False,False,False,False,False,False,False,False
78550,5.184,1,0.2,1.8792,False,False,False,False,False,False,False,False,True,False
78550,145.544,7,0.2,16.3737,False,False,False,False,False,False,False,False,True,False
19140,5.472,3,0.2,1.6416,False,False,True,True,False,True,False,False,True,False
19140,47.984,2,0.2,13.1956,False,False,True,True,False,True,False,False,False,True
93309,9.4,5,0.0,2.726,False,False,True,False,False,False,False,True,True,False
93309,74.0,5,0.0,37.0,False,False,True,False,False,False,False,True,True,False
93309,201.584,2,0.2,12.599,False,False,True,False,False,False,False,True,False,True
75051,28.752,3,0.2,9.3444,False,False,True,False,False,False,False,False,True,False
75051,27.216,3,0.2,9.8658,False,False,True,False,False,False,False,False,True,False
75051,197.372,2,0.3,-25.3764,False,False,True,False,False,False,False,False,False,False
46142,1424.9,5,0.0,356.225,True,False,False,False,False,False,False,False,False,False
10024,14.56,2,0.0,6.2608,False,False,True,False,False,True,False,False,False,False
10024,3.048,1,0.2,1.0287,False,False,True,False,False,True,False,False,True,False
38109,25.92,5,0.2,9.072,False,True,False,False,False,False,True,False,True,False
14215,835.17,7,0.0,16.7034,False,False,True,False,False,True,False,False,True,False
90036,17.34,3,0.0,8.4966,False,True,False,False,False,False,False,True,True,False
33030,44.384,1,0.2,15.5344,False,False,True,False,False,False,True,False,True,False
33030,2.944,1,0.2,-0.6624,False,False,True,False,False,False,True,False,True,False
77506,6.368,2,0.2,1.0348,False,False,True,False,True,False,False,False,True,False
77506,48.848,2,0.2,15.8756,False,False,True,False,True,False,False,False,True,False
77506,19.648,2,0.2,6.6312,False,False,True,False,True,False,False,False,True,False
77506,255.108,6,0.3,-18.222,False,False,True,False,True,False,False,False,False,False
11520,17.248,2,0.2,6.0368,False,True,False,False,False,True,False,False,True,False
80219,159.984,2,0.2,13.9986,False,False,True,True,False,False,False,True,False,True
2169,12.7,2,0.0,5.842,False,False,True,False,False,True,False,False,True,False
48205,5.47,1,0.0,2.3521,False,False,True,False,False,False,False,False,False,False
48205,79.36,4,0.0,23.808,False,False,True,False,False,False,False,False,True,False
94109,22.14,3,0.0,6.4206,False,False,True,False,False,False,False,True,False,False
37211,11.277,3,0.7,-8.6457,False,False,True,False,False,False,True,False,True,False
37211,4.448,2,0.2,0.3336,False,False,True,False,False,False,True,False,True,False
37211,44.76,3,0.2,14.547,False,False,True,False,False,False,True,False,False,False
48227,38.28,6,0.0,17.6088,False,False,True,True,False,False,False,False,True,False
48227,149.95,5,0.0,44.985,False,False,True,True,False,False,False,False,False,True
90045,12.84,3,0.0,3.4668,False,False,False,False,True,False,False,True,True,False
90045,44.67,3,0.0,12.0609,False,False,False,False,True,False,False,True,False,False
19140,7.872,3,0.2,0.8856,False,False,True,False,False,True,False,False,True,False
28806,7.872,3,0.2,0.8856,False,True,False,True,False,False,True,False,True,False
10024,88.04,4,0.0,22.8904,False,False,True,False,False,True,False,False,True,False
80906,40.635,7,0.7,-32.508,False,False,False,False,True,False,False,True,True,False
78207,5.728,8,0.8,-9.1648,False,False,True,True,False,False,False,False,True,False
78207,42.24,10,0.2,13.2,False,False,True,True,False,False,False,False,True,False
90036,53.82,9,0.0,24.219,False,False,True,False,False,False,False,True,True,False
48310,79.36,4,0.0,20.6336,False,True,False,False,True,False,False,False,True,False
10009,13.48,2,0.0,6.74,False,False,True,False,False,True,False,False,True,False
10009,29.8,5,0.2,9.3125,False,False,True,False,False,True,False,False,True,False
10009,414.0,8,0.0,124.2,False,False,True,False,False,True,False,False,False,False
10009,41.328,7,0.2,14.9814,False,False,True,False,False,True,False,False,True,False
23223,39.92,4,0.0,11.1776,False,False,False,False,False,False,True,False,False,False
98105,8.94,3,0.0,4.1124,False,False,True,False,True,False,False,True,True,False
98105,84.784,2,0.2,-20.1362,False,False,True,False,True,False,False,True,False,True
10024,53.316,2,0.4,-19.5492,False,False,True,True,False,True,False,False,False,False
10024,56.52,3,0.0,15.8256,False,False,True,True,False,True,False,False,True,False
98115,22.77,3,0.0,9.7911,False,False,True,False,True,False,False,True,False,False
90045,287.968,4,0.2,-3.5996,False,True,False,False,False,False,False,True,False,False
90045,2799.96,5,0.2,944.9865,False,True,False,False,False,False,False,True,False,True
90045,48.94,1,0.0,24.47,False,True,False,False,False,False,False,True,True,False
90712,257.499,3,0.15,24.2352,False,False,True,False,False,False,False,True,False,False
7060,2591.56,4,0.0,621.9744,False,False,True,False,True,True,False,False,True,False
7060,41.95,5,0.0,10.4875,False,False,True,False,True,True,False,False,True,False
38401,79.12,5,0.2,13.846,False,False,True,True,False,False,True,False,False,False
2895,52.96,2,0.0,20.1248,False,True,False,False,False,True,False,False,False,False
17602,286.344,3,0.2,-64.4274,False,False,True,False,False,True,False,False,True,False
33614,63.552,3,0.2,14.2992,False,False,True,True,False,False,True,False,False,False
33614,41.376,3,0.2,4.6548,False,False,True,True,False,False,True,False,True,False
33614,172.704,6,0.2,10.794,False,False,True,True,False,False,True,False,True,False
53142,512.94,3,0.0,97.4586,False,False,True,False,False,False,False,False,False,False
53142,860.93,7,0.0,189.4046,False,False,True,False,False,False,False,False,False,False
53142,769.95,5,0.0,223.2855,False,False,True,False,False,False,False,False,False,True
53142,14.98,1,0.0,4.494,False,False,True,False,False,False,False,False,True,False
53142,373.08,6,0.0,82.0776,False,False,True,False,False,False,False,False,False,False
34952,231.92,5,0.2,5.798,False,True,False,True,False,False,True,False,False,False
98115,63.47,11,0.0,19.041,False,False,True,False,True,False,False,True,False,False
98115,345.0,5,0.0,58.65,False,False,True,False,True,False,False,True,False,True
78207,637.896,3,0.3,-127.5792,False,False,True,False,False,False,False,False,False,False
78207,287.91,3,0.4,33.5895,False,False,True,False,False,False,False,False,False,True
78207,36.6,3,0.2,11.895,False,False,True,False,False,False,False,False,True,False
30076,1.78,1,0.0,0.4984,False,False,True,False,False,False,True,False,True,False
30076,25.92,4,0.0,12.4416,False,False,True,False,False,False,True,False,True,False
30076,101.94,6,0.0,21.4074,False,False,True,False,False,False,True,False,False,True
80027,6.848,2,0.2,0.5992,False,False,True,True,False,False,False,True,True,False
90036,474.43,11,0.0,199.2606,False,False,True,False,False,False,False,True,False,False
19143,8.448,2,0.2,2.64,False,False,False,False,False,True,False,False,True,False
19143,39.296,4,0.2,3.9296,False,False,False,False,False,True,False,False,True,False
54880,17.12,4,0.0,4.9648,False,False,True,False,True,False,False,False,True,False
30318,542.94,3,0.0,152.0232,False,False,True,False,False,False,True,False,True,False
30318,8.64,3,0.0,4.2336,False,False,True,False,False,False,True,False,True,False
30318,193.8,5,0.0,94.962,False,False,True,False,False,False,True,False,True,False
30318,21.4,5,0.0,9.63,False,False,True,False,False,False,True,False,True,False
30318,97.88,2,0.0,48.94,False,False,True,False,False,False,True,False,True,False
30318,251.91,9,0.0,47.8629,False,False,True,False,False,False,True,False,False,True
30318,25.86,3,0.0,6.7236,False,False,True,False,False,False,True,False,True,False
19013,170.058,3,0.3,-4.8588,False,False,True,False,False,True,False,False,False,False
19013,82.782,3,0.4,-15.1767,False,False,True,False,False,True,False,False,False,True
19013,853.93,5,0.3,0.0,False,False,True,False,False,True,False,False,False,False
94110,556.665,5,0.15,6.549,False,False,False,True,False,False,False,True,False,False
94110,95.84,4,0.2,34.742,False,False,False,True,False,False,False,True,False,True
76021,29.664,4,0.2,10.0116,False,False,False,True,False,False,False,False,True,False
76021,9.184,7,0.2,2.87,False,False,False,True,False,False,False,False,True,False
76021,153.584,2,0.2,13.4386,False,False,False,True,False,False,False,False,False,True
76021,12.864,8,0.8,-22.512,False,False,False,True,False,False,False,False,True,False
70506,479.97,3,0.0,239.985,False,False,True,False,False,False,True,False,False,True
70506,232.88,4,0.0,60.5488,False,False,True,False,False,False,True,False,False,False
98042,236.88,6,0.0,66.3264,False,False,True,False,True,False,False,True,True,False
98042,29.9,5,0.0,14.651,False,False,True,False,True,False,False,True,True,False
98042,100.0,4,0.0,21.0,False,False,True,False,True,False,False,True,False,True
44052,18.693,3,0.7,-14.3313,True,False,False,True,False,True,False,False,True,False
44052,383.952,6,0.2,76.7904,True,False,False,True,False,True,False,False,False,True
60623,24.816,2,0.2,1.551,False,False,True,False,False,False,False,False,True,False
94110,24.9,5,0.0,8.217,False,False,True,True,False,False,False,True,False,False
94110,21.12,4,0.0,9.504,False,False,True,True,False,False,False,True,True,False
94110,767.952,6,0.2,287.982,False,False,True,True,False,False,False,True,False,True
94110,14.352,3,0.2,4.6644,False,False,True,True,False,False,False,True,True,False
94110,191.976,3,0.2,19.1976,False,False,True,True,False,False,False,True,False,True
94110,274.77,9,0.0,126.3942,False,False,True,True,False,False,False,True,True,False
94110,70.56,6,0.0,23.9904,False,False,True,True,False,False,False,True,False,False
94110,204.85,5,0.0,57.358,False,False,True,False,False,False,False,True,False,False
77070,9.156,3,0.8,-13.734,False,False,True,True,False,False,False,False,True,False
60653,23.992,2,0.8,-62.3792,False,False,True,False,False,False,False,False,True,False
10035,80.88,3,0.0,39.6312,False,False,False,True,False,True,False,False,True,False
10035,599.9,10,0.0,191.968,False,False,False,True,False,True,False,False,False,True
10011,276.69,3,0.0,49.8042,False,True,False,False,False,True,False,False,False,False
10011,172.764,2,0.1,32.6332,False,True,False,False,False,True,False,False,False,False
19134,4.224,3,0.2,1.4784,False,False,True,True,False,True,False,False,True,False
19134,409.272,2,0.4,-81.8544,False,False,True,True,False,True,False,False,False,False
19134,55.44,11,0.2,18.018,False,False,True,True,False,True,False,False,True,False
19134,20.928,4,0.2,6.8016,False,False,True,True,False,True,False,False,True,False
19134,1801.632,6,0.2,-337.806,False,False,True,True,False,True,False,False,True,False
19134,67.176,1,0.4,-20.1528,False,False,True,True,False,True,False,False,False,False
60610,646.2,5,0.2,-8.0775,False,False,True,False,False,False,False,False,True,False
94601,72.744,7,0.2,-15.4581,False,False,True,False,False,False,False,True,False,True
94601,572.16,3,0.2,35.76,False,False,True,False,False,False,False,True,False,False
60610,68.112,3,0.2,17.8794,False,False,True,False,False,False,False,False,False,True
98105,25.032,3,0.2,7.8225,False,False,False,True,False,False,False,True,True,False
19143,39.992,1,0.2,7.4985,False,False,True,False,False,True,False,False,False,True
28027,20.016,9,0.2,1.7514,False,False,False,False,False,False,True,False,True,False
28027,3.104,1,0.2,0.3492,False,False,False,False,False,False,True,False,True,False
28205,7.52,5,0.2,1.41,False,False,True,True,False,False,True,False,True,False
28205,10.272,3,0.2,0.8988,False,False,True,True,False,False,True,False,True,False
28205,47.808,12,0.2,15.5376,False,False,True,True,False,False,True,False,True,False
28205,978.84,9,0.2,110.1195,False,False,True,True,False,False,True,False,False,True
75081,13.14,9,0.8,-21.681,False,False,False,False,False,False,False,False,True,False
75081,10.024,4,0.8,-16.5396,False,False,False,False,False,False,False,False,True,False
75081,156.3728,2,0.32,-52.8908,False,False,False,False,False,False,False,False,False,False
46203,999.98,2,0.0,449.991,False,True,False,False,True,False,False,False,False,True
74012,821.94,6,0.0,213.7044,False,False,False,False,True,False,False,False,False,True
33023,220.064,4,0.2,55.016,False,False,True,False,False,False,True,False,False,False
33023,339.136,4,0.2,0.0,False,False,True,False,False,False,True,False,False,False
68104,7.04,2,0.0,3.3088,False,True,False,True,False,False,False,False,True,False
68104,5.04,4,0.0,0.2016,False,True,False,True,False,False,False,False,True,False
68104,116.28,3,0.0,56.9772,False,True,False,True,False,False,False,False,True,False
28540,47.976,3,0.2,4.7976,False,False,False,False,False,False,True,False,False,True
97224,60.048,9,0.2,22.518,False,False,True,True,False,False,False,True,True,False
97224,5.022,1,0.7,-3.5154,False,False,True,True,False,False,False,True,True,False
62521,182.994,3,0.8,-320.2395,False,False,True,True,False,False,False,False,True,False
62521,10.272,3,0.2,3.21,False,False,True,True,False,False,False,False,True,False
85023,7.857,3,0.7,-6.0237,False,False,False,False,True,False,False,True,True,False
95823,302.384,2,0.2,30.2384,False,True,False,True,False,False,False,True,False,True
95823,20.952,3,0.2,7.0713,False,True,False,True,False,False,False,True,True,False
95823,11.784,3,0.2,3.9771,False,True,False,True,False,False,False,True,True,False
72401,638.82,9,0.0,172.4814,False,False,True,False,False,False,True,False,False,False
10035,20.7,2,0.0,9.936,False,False,True,True,False,True,False,False,True,False
10035,10.95,3,0.0,3.285,False,False,True,True,False,True,False,False,True,False
10035,14.352,3,0.2,4.6644,False,False,True,True,False,True,False,False,True,False
44312,221.024,2,0.2,-55.256,False,False,False,False,False,True,False,False,True,False
41042,3080.0,7,0.0,1416.8,False,False,True,False,False,False,True,False,False,True
41042,79.96,4,0.0,18.3908,False,False,True,False,False,False,True,False,False,True
41042,587.97,3,0.0,170.5113,False,False,True,False,False,False,True,False,False,True
55407,32.4,5,0.0,15.552,False,False,True,False,False,False,False,False,True,False
55407,404.9,5,0.0,16.196,False,False,True,False,False,False,False,False,True,False
55407,9449.95,5,0.0,4630.4755,False,False,True,False,False,False,False,False,True,False
55407,12.94,2,0.0,6.47,False,False,True,False,False,False,False,False,True,False
77095,2.264,1,0.8,-5.2072,False,False,True,False,False,False,False,False,True,False
77095,0.444,1,0.8,-1.11,False,False,True,False,False,False,False,False,True,False
77095,146.176,8,0.2,47.5072,False,False,True,False,False,False,False,False,True,False
68025,15.92,2,0.0,7.0048,True,False,False,False,True,False,False,False,False,False
92105,159.96,5,0.2,17.9955,False,False,True,False,False,False,False,True,False,True
92105,13.76,2,0.2,4.644,False,False,True,False,False,False,False,True,True,False
77041,4.312,2,0.8,-6.8992,False,False,True,False,False,False,False,False,True,False
10011,13.96,2,0.0,0.2792,True,False,False,False,False,True,False,False,True,False
10011,27.414,3,0.4,-14.1639,True,False,False,False,False,True,False,False,False,False
48227,73.98,2,0.0,19.9746,False,False,True,True,False,False,False,False,False,True
48227,160.98,1,0.0,20.9274,False,False,True,True,False,False,False,False,False,False
48227,17.34,3,0.0,8.4966,False,False,True,True,False,False,False,False,True,False
48227,3.28,1,0.0,0.9512,False,False,True,True,False,False,False,False,True,False
77095,8.856,3,0.2,2.9889,False,False,True,True,False,False,False,False,True,False
77095,158.376,3,0.2,13.8579,False,False,True,True,False,False,False,False,False,True
98105,1219.96,5,0.2,381.2375,False,False,False,False,False,False,False,True,True,False
90036,3.168,2,0.2,0.99,False,False,True,False,False,False,False,True,True,False
90036,19.44,3,0.0,9.3312,False,False,True,False,False,False,False,True,True,False
90036,454.86,7,0.0,54.5832,False,False,True,False,False,False,False,True,True,False
90036,91.392,8,0.2,29.7024,False,False,True,False,False,False,False,True,True,False
19120,19.04,4,0.2,-1.428,False,False,True,False,False,True,False,False,False,True
98103,37.44,6,0.0,16.848,True,False,False,False,False,False,False,True,True,False
98103,37.59,3,0.0,17.6673,True,False,False,False,False,False,False,True,True,False
98103,26.032,2,0.2,9.4366,True,False,False,False,False,False,False,True,True,False
13601,35.91,3,0.0,9.6957,False,False,True,True,False,True,False,False,True,False
32216,91.032,3,0.2,-2.2758,False,True,False,False,False,False,True,False,False,False
22204,54.66,6,0.0,18.0378,False,False,False,False,False,False,True,False,True,False
28205,67.344,6,0.2,7.5762,False,False,True,False,False,False,True,False,True,False
28205,2624.985,3,0.5,-944.9946,False,False,True,False,False,False,True,False,False,True
98103,73.28,4,0.0,21.2512,False,False,True,False,False,False,False,True,True,False
60623,14.48,5,0.8,-23.892,False,False,True,True,False,False,False,False,True,False
33021,11.952,3,0.2,4.0338,False,False,True,False,False,False,True,False,True,False
33021,15.552,3,0.2,5.6376,False,False,True,False,False,False,True,False,True,False
23320,45.0,9,0.0,21.6,False,False,True,False,False,False,True,False,True,False
23320,209.97,3,0.0,90.2871,False,False,True,False,False,False,True,False,False,True
90036,112.12,5,0.2,42.045,False,False,True,False,True,False,False,True,True,False
90036,1575.14,7,0.0,204.7682,False,False,True,False,True,False,False,True,True,False
22304,25.06,7,0.0,12.53,False,False,True,False,False,False,True,False,True,False
77536,6.924,6,0.8,-10.386,False,False,False,True,False,False,False,False,True,False
19120,37.392,3,0.2,2.337,False,False,False,False,False,True,False,False,True,False
19120,79.12,5,0.2,13.846,False,False,False,False,False,True,False,False,False,False
67212,18.9,3,0.0,8.694,False,False,True,False,False,False,False,False,True,False
48640,57.42,9,0.0,26.4132,False,False,True,False,False,False,False,False,True,False
94110,12.74,7,0.0,5.733,False,False,True,False,True,False,False,True,True,False
94110,8.82,3,0.0,2.3814,False,False,True,False,True,False,False,True,True,False
94110,120.784,1,0.2,-13.5882,False,False,True,False,True,False,False,True,False,False
11520,322.59,3,0.0,64.518,False,False,True,False,False,True,False,False,False,False
78745,9.762,3,0.8,-15.1311,False,False,True,False,False,False,False,False,True,False
78745,13.72,1,0.2,1.2005,False,False,True,False,False,False,False,False,True,False
78745,55.2,1,0.2,-2.07,False,False,True,False,False,False,False,False,False,True
78745,259.136,4,0.2,-58.3056,False,False,True,False,False,False,False,False,True,False
19134,29.24,5,0.2,9.8685,False,False,True,False,False,True,False,False,True,False
19134,15.552,3,0.2,5.4432,False,False,True,False,False,True,False,False,True,False
19134,4.896,3,0.2,1.6524,False,False,True,False,False,True,False,False,True,False
37620,38.088,4,0.7,-27.9312,False,False,True,True,False,False,True,False,True,False
37620,2.808,3,0.7,-1.9656,False,False,True,True,False,False,True,False,True,False
19140,47.984,2,0.2,0.5998,False,True,False,False,False,True,False,False,False,True
19140,26.064,6,0.7,-19.9824,False,True,False,False,False,True,False,False,True,False
60610,15.696,3,0.2,5.1012,False,False,True,True,False,False,False,False,True,False
31907,12.84,3,0.0,3.7236,False,False,True,False,False,False,True,False,True,False
10035,539.97,3,0.0,134.9925,False,False,True,False,False,True,False,False,False,True
10035,22.58,2,0.0,5.8708,False,False,True,False,False,True,False,False,True,False
3820,16.52,4,0.0,7.5992,False,False,True,False,False,True,False,False,True,False
3820,671.94,3,0.0,315.8118,False,False,True,False,False,True,False,False,True,False
80013,169.064,7,0.2,-14.7931,False,False,False,True,False,False,False,True,False,True
80013,168.624,9,0.2,14.7546,False,False,False,True,False,False,False,True,True,False
11561,19.44,3,0.0,9.3312,False,False,True,True,False,True,False,False,True,False
91104,31.92,4,0.0,8.2992,False,False,False,False,False,False,False,True,True,False
91104,433.568,2,0.2,-65.0352,False,False,False,False,False,False,False,True,False,False
85204,31.104,6,0.2,10.8864,False,False,False,False,True,False,False,True,True,False
85204,54.816,3,0.2,17.8152,False,False,False,False,True,False,False,True,True,False
93727,48.86,7,0.0,0.9772,False,False,True,False,False,False,False,True,True,False
29203,14.2,2,0.0,6.532,True,False,False,False,False,False,True,False,True,False
